Video id,Title,Description,Category
hDZkCW1-ovU,"BigRigTravels LIVE! Ontario to Long Beach, California I-15, CA 60, I-605, 105 &amp; 710--Oct. 16, 2017","Morning drive through LA traffic beginning in Ontario and heading east for a mile to I-15 and then south to CA 60. Then west on CA 60 to I-605 south to I-105, west to I-710 and then south to delivery in Long Beach, CA near the Pacific Ocean.

Trip: Denver, CO-Greeley, CO-Long Beach, CA(1138 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
0Ag_r_e42LU,"BigRigTravels LIVE! Sidney to near North Platte, Nebraska Interstate 80 East-July 14, 2018","From Sidney, NE east on I-80 to east of North Platte, NE where the signal goes out.

Trip: Mountain Home, ID-Twin Falls, ID-New Berlin, NY(2415 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
ioNi_B9Qvtg,"BigRigTravels LIVE! North Platte to near Gothenburg, Nebraska Interstate 80 East","Short video from North Platte, NE to west of Gothenburg, NE ending when signal cuts out.

Trip: North Platte, NE-Schuyler, NE-Salt Lake City, UT-Stockton, CA(1815 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
vopqBtQuBr0,"BigRigTravels LIVE! Kingsland, Georgia to Jacksonville, Florida I-95 &amp; I-295-Aug. 20, 2018","From Kingsland, GA south on I-95 to Jacksonville and to I-295 where the signal goes out.

Trip: Middleboro, MA-Taunton, MA-Pedricktown, NJ-Gainesville, FL-McKinney, TX(2249 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
NF0zNsT_ELc,"BigRigTravels LIVE! Hudson,  Colorado to Denver delivery-Dec. 13, 2018","Short trip from the truck stop in Hudson, CO to delivery in Denver, CO.

Trip: Canton, MI-Napoleon, OH-Denver, CO(1299 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
xja-PRjp8eA,"BigRigTravels LIVE! Belvidere, Illinois to Whitewater, Wisconsin I-90, WI 26, WI 59-July 1, 2018","from Belvidere, IL to I-39/90, north on I-39/90 to WI 26, WI 26 north to WI 59, and WI 59 east to Whitewater, WI.

Trip: Jefferson, WI-Rochelle, IL-Whitewater, WI(164 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
nqB_OO1xYjo,"BigRigTravels LIVE! Greenville to Edwardsville, Illinois I-70, I-270 West-Nov. 30, 2018","From Greenville, IL west on I-70 to Troy, IL for Fuel, then I-270 West and IL 255 north to delivery in Edwardsville, IL.

Trip: Allentown, PA-Somerset, NJ-Edwardsville, IL(1016 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
y_gcL5k4NLY,"BigRigTravels LIVE! Denver to Greeley, Colorado Interstates 270 &amp; 25, US 34-Oct. 13, 2017","North to I-270, then northwest to I-25 and north to truck stop. Then frontage roads to US 34 and east on US 34 into Greeley, CO.

Trip: Denver, CO-Greeley, CO-Long Beach, CA(1138 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
gtBxBiSBbjc,"BigRigTravels LIVE! West of Moses Lake, Washington to Post Falls, Idaho I-90-Sept. 14, 2018","Begin west of Moses Lake, WA east on I-90 by Moses Lake, Ritzville and through Spokane to Post Falls, ID.

Trip: Auburn, WA-Sumner, WA-Coeur d'Alene, ID(330 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
iKbZGaIZdjU,"BigRigTravels LIVE! Greeley to Denver, Colorado US 85, I-76 &amp; I-70-April 5, 2018","From Greeley, CO south on US 85 to I-76, west on I-76 to I-70 then west on I-70 to Denver, CO for the night. Big Rig Steve chats with the roadcrew in the last part of the video after parking.

Trip: North Platte, NE-Greeley, CO-Wilmington, CA(1328 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise 

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
rvGHtlfwurc,"BigRigTravels LIVE! Denver to Johnstown, Colorado I-270 &amp; I-25-March 27, 2018","Short trip from Denver, CO north to I-270, northwest to I-25, then north on I-25 to Johnson's Corner truck stop at Johnstown, CO for the night.

Trip: Denver, CO-Greeley, CO-Carson, CA (1154 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
ji7VYeKR2F4,"BigRigTravels LIVE! Jct. I-15 &amp; US 93 in NV to Mountain Pass, CA I-15 South-Sept. 19, 2018","I-15 south from the jct. of I-15 & US 93 through Las Vegas into California through the Ag Inspection Station and begin climbing Mountain Pass where we lose signal.

Trip: Salt Lake City, UT-Clearfield, UT-Mira Loma, CA(716 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
ZoKgbUMIE9I,"BigRigTravels LIVE! North Platte to Gothenburg, Nebraska Interstate 80 East-Dec. 14, 2018","Short video from North Platte, NE to Gothenburg, NE-video ends due to poor signal.

Trip: Denver, CO-Fort Morgan, CO-Sioux City, IA(596 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
6DmZpOFdLXE,"BigRigTravels LIVE! Kennewick to Spokane, Washington US 395, Interstate 90-Nov. 27, 2017","US 395 north from Kennewick, WA through Pasco and onto I-90 east to Spokane, WA for the night.

Trip: Woodburn, OR-Corvallis, OR-Cedar Falls, IA(1981 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MBrtE00CcpEEDN48O66Uw

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
OApxrvYDQTA,"BigRigTravels LIVE Truckstop Cam from the Flying J truckstop in Cheyenne,  Wyoming","BigRigSteve is an American trucker that trucks all 48 states. He has equipped his truck with LIVE Truckcams and Still-Image webcams. He keeps his ""Road Crew"" up to date by using  Fully Automated GPS trip maps and other GPS related information, and Blogs on his daily experiences on the road, He uses HD Videos, Photography, and Interactive Panoramas to show America's Highways to the rest of the world. become one of the RoadCrew and 
visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
Ni1nLVXmR-E,"BigRigTravels LIVE! Jean, Nevada to Hesperia, California Interstate 15 South-Jan. 14, 2018","Begin in Jean, NV and head south on I-15 into California through the Mojave Desert and Barstow to Victorville and then Hesperia, CA to stop for the night.

Trip: Burley, ID-Moreno Valley, CA-Riverside, CA(777 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MBrtE00CcpEEDN48O66Uw

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
ekOEg0tKBi8,"BigRigTravels LIVE! Brigham City, Utah to I-15 &amp; UT Hwy 20 Interstate 15 South-June 19, 2018","From Brigham City, UT south on I-15 through Ogden, Salt Lake City and Provo and on to Exit 95 for UT Hwy 20, where the broadcast ends as there will not be much for signal and will be recorded.

Trip: Ontario, OR-Burley, ID-Phoenix, AZ(1066 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
674VzNRoG3c,"BigRigTravels LIVE! De Motte, Indiana to Madison, Wisconsin Dec. 3, 2017","Continue north on I-65 from De Motte, IN to I-80, west to I-355, north around the western Chicago suburbs to I-88, I-88 west to I-39, I-39 north to I-90, and I-90 to stop for the day just outside Madison, WI.

Trip: Dayton, OH-Vandalia, OH-Tomah, WI(549 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MBrtE00CcpEEDN48O66Uw

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
QftI59szPXc,"BigRigTravels LIVE! Sterling to Brush, Colorado I-76 West-Dec. 12, 2018","Short video from near Sterling, CO to Brush, CO.

Trip: Canton, MI-Napoleon, OH-Denver, CO(1299 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
1Mru2w6Uelk,"BigRigTravels LIVE! CO/KS State Line on US 160 to Liberal, Kansas-May 12, 2018","Backroads trip beginning just east of the CO/KS State line on US 160 where we get signal back, east through Johnson City and Ulysses, to K-25 south to US 56 then southwest through Hugoton to K-51, east on K-51 to US 83, and south to Liberal, KS near the shipper. Early in the video, Steve refers to brush fire damage he saw in Colorado near the Kansas border(in an area where he didn't have signal to broadcast)-here is a story about that fire: http://www.koaa.com/story/37986884/badger-hole-fire-burning-between-colorado-and-kansas-border

Trip: Cheyenne, WY-Liberal, KS-Chicago, IL(1380 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
YVHA54YlS3g,"BigRigTravels LIVE! North Bend to Auburn, Washington I-90, WA 18-Feb. 16, 2018","Short trip down I-90 from North Bend, WA west to WA 18, then WA 18 SW to Auburn, where the signal cuts out just short of delivery in Algona, WA.

Trip: Lancaster, TX-Enid, OK-Algona, WA(2218 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MBrtE00CcpEEDN48O66Uw

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
#NAME?,"BigRigTravels LIVE! Fowler to Cutler, California CA 99 &amp; CA 201-Mar. 12, 2018","Morning trip from Fowler, CA south on CA 99 to Kingsburg, then east on CA 201 to the shipper in Cutler, CA.

Trip: Lathrop, CA-Cutler, CA-North Platte, NE (1549 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
hgIiOCYRz7s,"BigRigTravels LIVE! Hesperia to Moreno Valley, California-I-15, CA 60 &amp; I-215-Jan. 15, 2018","Begin in Hesperia, CA before sunrise and head south on I-15 down Cajon Pass as the sun rises. Then west briefly on I-10 to Ontario, CA for fuel, then back to I-15 and south to CA 60 and west to I-215, then south to Moreno Valley for delivery.

Trip: Burley, ID-Moreno Valley, CA-Riverside, CA(777 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MBrtE00CcpEEDN48O66Uw

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
GumThIR0Y9I,"BigRigTravels LIVE! New Braunfels to San Antonio, Texas Interstate 35 South-April 22, 2018","Short trip from New Braunfels to San Antonio, TX to park and take a few days off.

Trip: Roanoke, TX-San Antonio, TX(290 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
paygiXUMOL4,"BigRigTravels LIVE! Terre Haute to Indianapolis, Indiana-Interstate 70 East-Jan. 22, 2018","East down I-70 from rest area near Terre Haute, IN to I-74/465 and to the truck stop in Indianapolis, IN.

Trip: Ontario, CA-Yuma, AZ-Gas City, IN (2205 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MBrtE00CcpEEDN48O66Uw

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
BIuJ4te7TfE,"BigRigTravels LIVE! Williams to Mountainaire, Arizona-June 20, 2018","From Williams, AZ after getting fuel, east on I-40 back to Flagstaff, then south on I-17 to Mountainaire, AZ.

Trip: Ontario, OR-Burley, ID-Phoenix, AZ(1066 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
y-1w2Bjc9rY,"BigRigTravels LIVE! Tumwater to delivery in Puyallup, Washington I-5, WA 512-Oct. 30, 2018,","From Tumwater, WA, north on I-5 through Olympia to WA Highway 512 just south of Tacoma, then east and north on WA 512 to delivery in Puyallup, WA.

Trip: Stockton, CA-Puyallup, WA(793 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
z4vNuEjCn6M,"BigRigTravels LIVE Truckstop Cam from the Pilot truckstop in Nogales,  Arizona","BigRigSteve is an American trucker that trucks all 48 states. He has equipped his truck with LIVE Truckcams and Still-Image webcams. He keeps his ""Road Crew"" up to date by using  Fully Automated GPS trip maps and other GPS related information, and Blogs on his daily experiences on the road, He uses HD Videos, Photography, and Interactive Panoramas to show America's Highways to the rest of the world. become one of the RoadCrew and visit us on http://www.bigrigtravels.com  #trucking #BigRigTravels #BigRigSteve",Travel
IzK1WsrCH4s,"BigRigTravels LIVE! Belvidere, Illinois to Lake Station, Indiana I-90,I-290,I-294,I-80-May 29, 2018","From the shipper in Belvidere, IL east on I-90 to I-290, then around the west and south suburbs of Chicago on I-290 and I-294 to I-80, then I-80 into Indiana, stopping for the day at Lake Station, IN.

Trip: Rochelle, IL-Darien, WI-Belvidere, IL-Auburn, IN(361 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
58TE8HDEDeg,"BigRigTravels LIVE! - Cheyenne to Superior, Wyoming - Interstate 80 West - July 8, 2017","Trucking in America. Reality and Slow TV in it's original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
NxBaEg0Soos,THINGS I WISH I KNEW ABOUT ETHIOPIA BEFORE MY TRAVEL THERE|| iam_marwa,"Hello , welcome to my Youtube channel , i hope you have enjoyed this video. 

kindly subscribe to my Youtube channel by clicking here : http://www.youtube.com/c/iammarwa

check out my awesome instagram photos here:  https://www.instagram.com/iam_marwa/

Facebook page here :  https://www.facebook.com/iamMARWAofficial/

SUPPORT MY WORK VIA #iam_marwa

#PayPal ; sc28115462010@gmail.com

PATREON https://www.patreon.com/iam_marwa?alert=2

Always feel free to comment on my videos so that i can get to know what you liked most in my video today.

I am always grateful you watching my videos.


Espanol aqui


Hola, bienvenido a mi canal de Youtube, espero que hayas disfrutado este video.
Por favor, suscríbase a mi canal de Youtube haciendo clic aquí: http://www.youtube.com/c/iammarwa

Echa un vistazo a mis impresionantes fotos de instagram aquí: https://www.instagram.com/iam_marwa/

Página de Facebook aquí: https://www.facebook.com/iamMARWAofficial/

AYUDAME EN PATREON ; https://www.patreon.com/iam_marwa?alert=2

No dude en comentar mis videos para que pueda conocer lo que más le gustó en mi video de hoy.

Siempre estoy agradecido de ver mis videos.",Travel
xTMarg1dGRk,Transparency| Successful Single Mom Shares Her Struggles and Motivates Others,"I'm a single black mom (30yrs)  that has been traveling the world full time with my 9-year-old son for over a year and a half. We have traveled using several methods of transportation and have stayed in several countries using various accommodations. We are not on vacation! This is real life for us! We work and homeschool as we travel, and this is a dream come true for us! I completely carved out this lifestyle for us based on our current needs and desires now and later. We are not millionaires and we have not stayed anywhere for free using Couchsurfing, Woofing or Workaway. We think that these are great resources, and simply want people to know that they don't have to rely on these platforms to completely make their traveling dreams come true as well. Also, I forgot to mention that we have not used our credit cards, but once to rent a car. If you have ever wanted to ask us something personal about our finances and lifestyle organization...Tune in to this live stream and ask anything or comment later and we will try our best to answer anything NOT answered in the video! 

***Thank you to all who tuned in! Our live video was very interactive and I loved this. Due to slight connection interruptions on the replay,, me getting attacked by mosquitoes and length of this live stream... lol I will be rerecording this subject another time. This video will eventually be removed soon so please pull up a chair and watch later tonight if you can. I am using this experience as documentation for another learning experience. My goal is to learn how to prepare my streams better as I inform, entertain and manage a larger audience. Thank you for your patience! See you soon again.

About Us:

My name is Bionca and I have a 9 yr old son named Carter. I’m a cultured high energy globetrotting life coach, public speaker and soon to be an author. Carter is a spiritual goofy home schooled kid, gamer, and humanitarian. Together we want to inspire others to be bold enough to chase their dreams despite any challenges along the way.

 Our journey began a year ago we decided to get rid of our fancy things, home school and travel the world until further notice. Then in October 2017, we decided to buy a van that would enable us to work, home school, explore the world and give back in the U.S! This 1989 Ford Econoline is a symbol of freedom and service to various communities. 

Our values (L.E.G)
Learn
Engage
Give back

Some examples of what Carter and I love to do throughout our travels:

-Life coaching and delivering empowering speeches which include speaking on the issues of bullying in schools.
-Learn and explore various regions of the world while engaging with locals
-Cook delicious foods
-Host play date meetups for traveling families with kids
-Feed the homeless
-Rescue animals
-Clean up beaches

Right now we wish to relaunch an anti-bullying nonprofit foundation called the Bully Barricade Foundation. It is going to take a lot of work and we need your help! 

We hope to meet many of you during our travels! 
With love, 

-Bionca and Carter

Contact Information and more

For all business inquiries, collaborations, partnerships, suggestions or sponsorship opportunities please email us at
 offthegridwithakid@gmail.com 
 
To join our team and support our efforts, you can become a patron today! https://www.patreon.com/Offthegridwithakid

OR you can make a one-time contribution via Paypal to help rebuild the Bully Barricade Foundation
https://www.paypal.me/bullybarricade

From the bottom of our hearts... WE THANK YOU INDEFINITELY!
Most people have no idea what we have to go through sometimes and we appreciate your contributions that will allow us to build something creative and sustainable that will benefit humanity! 

Please keep in contact! 
  
Social media 

Instagram
@offthegridwithakid
@bioncasmith
@bullybarricade 

Facebook
https://www.facebook.com/offthegridwithakid/
https://www.facebook.com/smithbionca/
https://www.facebook.com/BullyBarricadeFoundation/

Twitter
https://twitter.com/OffTheGridWAKid

Snapchat
@OTGWAK (Off the grid with a kid ) 
 
To follow updates and purchase my book once released on Amazon 
https://www.amazon.com/Promise-Prosper-7-Principles-Perseverance/dp/1974121216/ref=sr_1_1?ie=UTF8&qid=1524602993&sr=8-1&keywords=Promise+to+prosper

For public speaking and personal development events, please subscribe at www.bioncasmith.com",Travel
tSZUw9utsm0,A Note About Today’s Travel Video (Serbia) + 500 Subs! (Hi!),"Serbia is an underrated* country. This is why. I waned to show you guys the hidden side of it. And *HELLO* to all the new subscribers - thank you so much for being here and watching. Also check out my new coworking space in downtown Amsterdam!

About: Kristin is a long-term digital nomad and expat relocation expert who has traveled to 60 countries over the last 17 years. She has helped 1,000’s of people move and live abroad and is now sharing her adventures and tips on YouTube and Twitch regularly!

FOLLOW MY DAILY STORIES AROUND THE WORLD!:

IG: http://instagram.com/TravelingWithKristin
FB: http://facebook.com/TravelingWithKristin
SNAP: https://www.snapchat.com/add/whereskristin
TWITCH: http://twitch.tv/TravelingWithKristin

••••••••••••••••••••••••••••••••••••••••­­•••••••••••••••••••••••••••••••••••••••­•­•••••••••••",Travel
Ja3JBfCRkfc,LIVE: let&#39;s talk - upcoming travel plans etc [ Talky Tuesdays ],"NEW on our channel:
Talky Tuesday LIVESTREAMS.
Every once in a while, on a Tuesday, I will be talking with you.
So make sure you are online and let's talk.
I will be talking about our upcoming travel plans and other things like that.
I will be online for max. 30 minutes.
Let's make it a fun interactive livestream.

See you Tuesday January 29th at 6 PM CET. 

#stufr #livestream
___________________________________________________________

Support us on Patreon:
https://www.patreon.com/stufr

Also check out my playlist on NYC:
https://www.youtube.com/playlist?list=PLPYoEy8vwboCuz1Hyw09qNiZYX2ly1cw2

Feel free to follow me on Instagram:
https://www.instagram.com/by.dennis/

Follow my Facebook page:
https://www.facebook.com/shortfoodreviews

You can contact me:   shortfoodreviews@outlook.com

SHOUTOUT to our Patreon STUFR FANS (2nd trier):
Roy & Yael from Roy's Mania
Our friend Mary Ann from the USA!
You guys are awesome! As well as our other friends on Patreon!",Travel
