Video id,Title,Description,Category
xC-Y5GWsdq0,Perspectives on National Security,"Rachel Maddow, The Rachel Maddow Show, MSNBC

Ashton B. Carter, Director, Belfer Center for Science and International Affairs, Harvard Kennedy School; Belfer Professor of Technology and Global Affairs, Harvard Kennedy School; United States Secretary of Defense (2015-2017)

Jeh Johnson, Partner, Paul, Weiss, Rifkind, Wharton & Garrison LLP; Secretary of the Department of Homeland Security (2013-2017)

Ernest Moniz, Co-chairman and Chief Executive Officer, Nuclear Threat Initiative; Cecil and Ida Green Professor of Physics and Engineering Systems (emeritus), MIT; United States Secretary of Energy (2013- 2017)

Samantha Power, Anna Lindh Professor of the Practice of Global Leadership and Public Policy, Harvard Kennedy School; Professor of Practice, Harvard Law School; United States Ambassador to the United Nations (2013-2017)

Learn more at http://iop.harvard.edu/forum/perspectives-national-security",Science and Technology
9WIbqg66zzU,General Science - Biology Cell Part 2 for RRB JE / NTPC / SSC CGL / CPO / CHSL,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
mymFO793fFM,Climate Action Live Q&amp;A | 6 March 2019 | Dr. Bill Horak,"Live Q&A session for Climate Action, Module 3: Low Emissions Electricity and Renewables

Dr. Bill Horak is the Chair of the Department of Nuclear Science and Technology at the Brookhaven National Lab. He is an internationally recognized expert on energy issues and has served on numerous boards, committees, and panels, both in the U.S. and for international organizations, such as the European Bank for Reconstruction and Development. He has worked at Brookhaven since 1979 and had a lead role in the Department of Energy’s activities in response to the Chernobyl accident.",Science and Technology
dp9J8Cws78Q,&quot;Putting science at the heart of society and culture&quot; - Panel Discussion,"This talk is co-hosted by the Oxford Martin School and the Oxford Institute of Population Ageing, to celebrate their 20th Anniversary

Panel members:

Sarah Harper, Director, Oxford Institute of Population Ageing (Chair)
Emily Wilson, Editor, New Scientist
Katherine Mathieson, Chief Executive, British Science Association

About the panel

Professor Sarah Harper is the Co-Director of the Oxford Institute of Population Ageing, which she founded in 1997, and Professor of Gerontology at the University of Oxford. Between 2014 and 2017 Sarah served on the Prime Minister’s Council for Science and Technology, which advises the Prime Minister on the scientific evidence for strategic policies and frameworks. In 2017 she was appointed Director of the Royal Institution of Great Britain, and as a  Director and Trustee of the UK Research Integrity Office. She chaired the UK government’s Foresight Review on Ageing Populations, (2014-2016) and has chaired the European Ageing Index Panel for the UNECE Population Unit since 2015. She is a Governor of the Pensions Policy Institute. Sarah was the first holder of the International Chair in Old Age Financial Security, at the University of Malaya (2009-10) and her research was recognised by the 2011 Royal Society for Public Health: Arts and Health Research Award. She is a Fellow of the Royal Anthropology Institute and of the Royal Society of Arts.

Sarah has a background in anthropology and population studies and her early research focused on migration and the social implications of demographic change. Her current research on demographic change addresses the impact of falling fertility and increasing life expectancy, with a particular interest in Asia and Africa. Recent research has focused on women’s education and empowerment in sub-Saharan Africa and the impact of this on desired family size,  older women's health in Africa,  and European life course trajectories and late life female health. She currently directs two research projects looking at the ageing of farmers in Vietnam and Myanmar.  Sarah has just completed a monograph How Population Change will Transform our World (Oxford University Press 2016), and is working on her next book for Cambridge University Press on Population, Technology and Environmental Change.  Sarah is the founding editor of the Journal of Population Ageing and editor of the Handbook of Ageing and Public Policy (Elgar 2014).

Katherine Mathieson is Chief Executive at the British Science Association (BSA) which believes that science should be a more fundamental part of culture and society. Katherine previously led a portfolio of projects in science education and enterprise education for Nesta including the 'Future Innovators' Programme.

She has previously held roles at a range of other science organisations, including the Forensic Science Service, Science Line and the pharmaceutical company Merck. Katherine has an MA in Natural Sciences, an MSc in Science Communication, a PGDip in Information Science and a PGDip in Voluntary Sector Management.

Emily Wilson is Editor of the New Scientist. Previously she was an Assistant Editor at the Guardian newspaper, with responsibility for global stories including science, environment, health and tech, as well as the organisation’s philanthropically-funded editorial projects. Previously Emily was Editor-in-Chief of the Guardian’s Australia operation, based in Sydney, and before that held a number of senior roles across both digital and print at the Guardian in London, including time as Features Editor, Digital Network Editor, and also G1 Editor, with responsibility for the main news section of the paper.

Oxford Martin School,
University of Oxford
www.oxfordmartin.ox.ac.uk",Science and Technology
BjgMsOzkp0I,GS Show By Dr. Vipan Goyal - Set 4 for All Exams - Finest collection of Questions,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
DrGytDJHOwM,Institute of Distance Learning - IDL KNUST,50th Graduation Ceremony,Science and Technology
OOJraP_Yv3A,20180314 Review &amp; Assessment of FY19 Budget Request for DOD S&amp;T Programs (ID: 107978),"A Review and Assessment of the Fiscal Year 2019 Budget Request for Department of Defense Science and Technology Programs

Witnesses
Dr. Tom Russell 
Deputy Assistant Secretary of the Army for Research and Technology

Rear Admiral Upper Half David Hahn 
Chief of Naval Research

Dr. Steve Walker 
Director, Defense Advanced Research Projects Agency

Mr. Jeff Stanley 
Deputy Assistant Secretary of the Air Force for Science, Technology, and Engineering",Science and Technology
MlDIJA8NlcQ,ESOF 2018 - Research Infrastructures and the Making of a European Research Area,"Niklas BLOMBERG - ELIXIR Europe, Ulrike FELT - University of Vienna/Department of Science and Technology Studies, John WOMERSLEY
Moderated by :
Milena ZIC FUCHS - University of Zagreb, Croatian Academy of Sciences and Arts",Science and Technology
Z4x2SDVyjr4,SRM  2/15/19,,Science and Technology
vdm899W1P98,Robot in 3 Days: Team Ri3D 1.0 - Day 3 - FRC 2018,Watch as Team Ri3d 1.0 works to build a robot in 3 days for FIRST Robotics competition 2018 FIRST Power Up!,Science and Technology
5NDsnMGLLmM,LIVE: China Speeds Up Development of Innovative Country,"China's Ministry of Science and Technology is holding a press conference on speeding up the development of an innovative country on the sidelines of the second session of the 13th National People's Congress in Beijing. Wang Zhigang, Minister of Science and Technology, Li Meng, Vice Minister of Science and Technology, Xu Jing, Director-General of the ministry's Strategic Planning Department, He Defang, Director-General of the ministry's Policy, Regulation and Innovation System Department, and Zhang Xiaoyuan, Director-General of Resource Allocation and Management Department of Ministry of Science and Technology are taking questions regarding advancing the establishment of innovation-oriented countries. 

Welcome to subscribe us on: 
Facebook: https://www.facebook.com/NewsContent.CCTVPLUS
Twitter: https://twitter.com/CCTV_Plus
LinkedIn: https://www.linkedin.com/company/cctv-news-content
Instagram: https://www.instagram.com/cctvnewscontent/

Video on Demand: www.cctvplus.com
If you are in demand of this video footage, please contact with our business development team via email: service@cctvplus.com",Science and Technology
Fz34U1eaOfg,Fórum de validação CSTs - IFRN,fórum,Science and Technology
CFYswvGoaPU,Science Confirms the Bible,"Learn about DNA as evidence for the infinite God, the basics of genetics and natural selection as they relate to biblical “kinds,” the origin of so-called races, the truth about Cain's wife, evidence for the worldwide Flood, the actual time of the Ice Age, literal vs. figurative creation days, the origin of death, dating methods, and more. The Bible is true. Science confirms it, and with the help of this video, you and your teens will be better equipped to defend it!

GET MORE ANSWERS: http://www.AnswersInGenesis.org

RESOURCES:

Science Confirms The Bible (Ken Ham Speaks to Teens) featuring Ken Ham: http://bit.ly/2MOwZ7c

The Great Debate on Science and the Bible - Young Earth vs. Old Earth featuring Ken Ham, Dr. Walt Kaiser, Dr. Jason Lisle, and Dr. Hugh Ross: http://bit.ly/2IXsZ1M

The Evolution of Darwin: His Science featuring Dr. David Menton: http://bit.ly/2u8grQ2

Science 101 pack featuring Wes Olson: http://bit.ly/2tWwEZc",Science and Technology
PhHtBqsGAoA,Joe Rogan Experience #919 - Neil deGrasse Tyson,"Neil deGrasse Tyson is an astrophysicist, cosmologist, author, and science communicator.",Science and Technology
bHCAtFUIaFU,RI Seminar: Michael Wang : From Compliant Mechanisms to Hyper-Elastic Robots,"RI Seminar: Michael Wang
From Compliant Mechanisms to Hyper-Elastic Robots

Professor, Department of Mechanical Engineering, National University of Singapore

September 12, 2014

Abstract
Compliant mechanisms provide kinematic solutions for transferring or transforming motion or force in a mechatronic system. Rather than relying on sliding or rolling motion as in traditional mechanics, compliant mechanisms produce their mobility based on the deflection of flexible members. This enables the integration of multiple functions into simple topologies, by embedding sensors and actuators to build fully functional and distributed devices capable of complex tasks. Further, the simple topologies in structural, mechanical, and electronic integration could lend themselves to advanced manufacturing techniques such as 3D printing with materials specialized in electro-mechanical sensing and actuation in addition to structural support, such as electroactive polymers and nanoparticle composites. Compliant mechanisms show promise for developing soft robots in addressing many pressing needs such as next generation medical implants and biomimetic medical devices.

This presentation describes an overview of a class of such compliant mechatronic systems and methods for their design and fabrication. It focuses on a computation method for designing compliant mechanisms with distributed compliance and/or made of multiple materials. It also presents an overview of exploratory solutions to modeling of soft continuum, hyper-elastic simulation for soft robots, distributed control of soft actuators (polymers or fluids), strategies for soft manipulation and locomotion, and rapid prototyping and fabrication of hyper-elastic robots.

Speaker Biography
Michael Yu Wang is a Professor at National University of Singapore (NUS). Before joining NUS in 2014, he served on the engineering faculty at University of Maryland and the Chinese University of Hong Kong. He has numerous professional honors–National Science Foundation Research Initiation Award, 1993; Ralph R. Teetor Educational Award from Society of Automotive Engineers, 1994; LaRoux K. Gillespie Outstanding Young Manufacturing Engineer Award from Society of Manufacturing Engineers, 1995; Boeing–A.D. Welliver Faculty Summer Fellow, Boeing, 1998; Distinguished Investigator Award of NSFC; Chang Jiang (Cheung Kong) Scholars Award from the Ministry of Education of China and Li Ka Shing Foundation (Hong Kong), and the State Natural Science Prize (Class II) from the Ministry of Science and Technology of China. He received the Kayamori Best Paper Award of 2001 IEEE International Conference on Robotics and Automation, the Compliant Mechanisms Award-Theory of ASME 31st Mechanisms and Robotics Conference in 2007, Research Excellence Award (2008) of CUHK, and ASME Design Automation Award (2013). He was a Senior Editor of IEEE Trans. on Automation Science and Engineering, Associate Editor of IEEE Trans. on Robotics and Automation and ASME Journal of Manufacturing Science and Engineering. He is a Fellow of ASME, HKIE and IEEE. He received his Ph.D. degree from Carnegie Mellon University (1989).",Science and Technology
RI4yIwI7qzU,Live: What&#39;s driving China&#39;s strides in innovation? 中国科技为何发展如此神速？,"Some claim China is a big copycat, but others say China has actually become the world's innovation engine. What's China's real strength and achievements in science and technology? How is China shaping the future of global tech?",Science and Technology
uMUwYcOBj6w,LIVE Session-1 : Architectural Design of Digital Integrated Circuits,"Prof. Indanil Hatai
Assistant Professor
School of VLSI Technology, 
Indian Institute of Engineering, Science and Technology (IIEST), Shibpur",Science and Technology
BNPNTLjB-Dg,Tanmay Bakshi | Youngest IBM Watson Developer | Techfest IIT Bombay,"Techfest IITB, Asia's largest science and technology festival, brings to you a lecture by Tanmay Bakshi in which he discussed his youtube channel, AI-fy crypto coin trading, FaceML Vault’s System, AI-ification of E-therapy and many other topics related to Artificial intelligence.
Tanmay Bakshi,14 years old child prodigy is youngest IBM Watson developer. At the age of 12, he built his first Watson app named “Ask Tanmay”. He was also awarded the Knowledge Ambassador Award from the King of Dubai's Mohammed bin Rashid Al Maktoum Foundation after his speech at the 2017 Knowledge Summit in Dubai. He is also an IBM Cloud champion and an honorary IBM Cloud adviser. Not only this he has also been working to improve the lives of others. His latest work deals with the neural network, a computer system modelled on the human brain and nervous system.

Techfest, Asia's Largest College Festival
Visit us - www.techfest.org

Like us at - https://www.facebook.com/iitbombaytechfest/
Subscribe us at - https://www.youtube.com/channel/UCech6f3osmQ_s54OsIZQDgA
Follow us on Twitter : https://twitter.com/techfest_iitb?lang=en
Follow us on Instagram: https://www.instagram.com/techfest_iitbombay/",Science and Technology
99mlerq63XI,"Defect is a Device, A. Alkauskas","Audrius Alkauskas is a Principal Research fellow at the Center for Physical Sciences and Technology (Lithuania), where he leads a research group, and a Professor of physics at Kaunas University of Technology (Lithuania).

His current research interests are related to solid-state quantum technologies, in particular, technologies based upon the remarkable properties of optically-active defects in diamond and other wide band-gap materials (SiC, h-BN, etc).

More information: http://www.openreadings.eu/audrius-alkauskas/",Science and Technology
VSQaTiSoBns,"Friday November 02, 2018 – Evening Session","Friday November 02, 2018 – Evening Session (4:30 p.m.) - Strictly for the Faculties of Humanities and Education, Science and Technology, Engineering and Food and Agriculture - (Graduate and Undergraduate).",Science and Technology
xMJu5kzSBgw,Hearing: Engineering Our Way to a Sustainable Bioeconomy (EventID=109051),"2318 Rayburn House Office Building
Washington, DC 20515",Science and Technology
pNddXFUVFqE,"BE ANOTHER LAB - empathy through technology, science, and art","For more and transcripts  http://j.mp/1ovO9Ff  
http://CultureOfEmpathy.com The Center for Building a Culture of Empathy - A portal for empathy and compassion related resources; art, articles, definitions, conferences, experts, history, interviews, newsletter, science, videos, etc.  For more on empathy visit our website.

Interviewed by Edwin Rutsch 

Be Another Lab: The goal of Be Another Lab is to explore the concepts of empathy through technology, science, and art.  

Arthur Pointeau: Programmer seeking the empowerment of individuals and communities by digital means.

Philippe Bertrand: interdisciplinary artist, investigator, activist. Interested in interactive narratives and 2.0 tools of social intervention.",Science and Technology
VvTloCzl4DY,"#146 Innovation and Technology at Xerox PARC, with Stephen Hoover, CEO","#146 Innovation and Technology at Xerox PARC, with Stephen Hoover, CEO

The Xerox Palo Alto Research Center is among the most venerable institutions in Silicon Valley. Founded in 1970, PARC has led breakthroughs in areas as diverse as laser printing and user experience ergonomics. 

Our guest on this special episode is Stephen Hoover, CEO of PARC, a Xerox company. Hoover joined PARC in 2011 and oversees PARC’s work for clients in diverse focus areas and competencies including networking, novel electronics, human-centered innovation services, cleantech, intelligent systems, contextual intelligence, and more.

As Vice President of the Xerox Research Center of Webster (New York), Hoover supported core and next-generation research and development. He later led the global organization responsible for the company's software and electronics development. In these roles, Hoover was responsible for multi-million dollar R&D investments and product strategy encompassing several platforms and market offerings. He has led long-term technology investments in grid and cloud computing, nanotech, mobile, the Future of Work, and advanced printing and mass customization technologies.

Dr. Hoover earned his Ph.D. and M.S. in Mechanical Engineering from Carnegie Mellon University, B.S. from Cornell University, and 1 of 10 national fellowships at AT&T Bell Labs. He has 7 patents. Hoover has served on the Board of Directors for the Rochester Museum and Science Center, including leading its K-12 STEM Education Task Force; and is a regional Board Member of FIRST Robotics, an organization which inspires young science, technology, and engineering leaders through mentor-based programs.

For more information, see: https://www.cxotalk.com/live-12415-innovation-technology-xerox-parc


------------------
Check out all the CXOTALK episodes: https://cxotalk.com/episodes
------------------
Follow us on Twitter: https://twitter.com/cxotalk
------------------",Science and Technology
XFzU-nKgMIM,FIRST Chesapeake 2019 FTC Centreville Qualifier,"Centreville High School
 6001 Union Mill Rd
 Clifton, VA 20124",Science and Technology
EesMDvjbq9w,Important Tips to Become an IAS at 22 | UPSC CSE/IAS की तैयारी for College Students - Roman Saini,"You can find the entire course here: https://goo.gl/41Jmd9
Join UPSC Science and Technology Live Classes by Roman Saini here https://goo.gl/3wBkV8 

Download the Unacademy Learning App from the Google Play Store here:- https://goo.gl/02OhYI 

Download the Unacademy Educator app from the Google Play Store here: https://goo.gl/H4LGHE

Do Subscribe and be a part of the community for more such lessons here: https://goo.gl/gycFVs",Science and Technology
UoWAQ4LIP-Q,"BIUST, FET Seminar Series 2019 - Series No. 1 on 5 March by Prof. Schrag","Botswana International University of Science and Technology (BIUST), Faculty of Engineering and Technology (FET) Seminar Series 2019, Series No. 1, Tuesday, 5 Mar from 11:30am-12:30pm in Hardware Lab, FET Main Bldg.",Science and Technology
UTQZrpCxmyQ,The War On Science- Shawn Otto- Book Launch &amp; Discussion,"THE WAR ON SCIENCE: Shawn Otto in conversation with Don Shelby
Hosted by Milkweed Editions; cosponsored by Fresh Energy
Tuesday, June 7 from 7 PM - 9 PM at 1011 Washington Ave S in the Target Performance Hall


From climate change and public health to defense and the Internet, little-understood advances in science and technology influence almost every aspect of our lives. At the same time, scientists are frequently attacked by powerful vested interests, in politics and in the media. Join international science advocate SHAWN OTTO as he discusses his new book The War On Science with investigative reporter and environment correspondent DON SHELBY. Introductory remarks by Michael Noble, CEO of Fresh Energy.

This conversation celebrates the release of The War on Science and its compelling solutions to bring us to our collective senses, before it's too late.

SHAWN OTTO is cofounder and producer of the United States presidential Science Debates, the largest political initiative in the history of science. He is a recipient of the IEEE-USA National Distinguished Public Service Award for this work. He is also an award-winning novelist and screenwriter, best known for writing and co-producing the Academy Award-nominated House of Sand and Fog, and for the LA Times finalist novel, Sins of Our Fathers, a literary thriller set in Minnesota. His work has appeared in Rolling Stone, Science, Salon, and Scientific American. He lives in Minnesota.

DON SHELBY has a special interest in the environment and ecology. He worked for 32 years as anchor, investigative reporter and environmental correspondent for WCCO-TV. He also worked for 10 years as a radio personality for WCCO-AM. He has won numerous professional awards, and has twice won The George Foster Peabody award. He is a member of the Climate Science Rapid Response Team roundtable, serves on the boards of Minnesota GreenStar and the Minnesota Center for Environmental Advocacy.",Science and Technology
_6RWMUVeYj0,2019 FMA Westtown District Event Day 2,,Science and Technology
4Su-w5aiZO4,Southern Africa Mathematical Sciences Association Annual Conference (SAMSA 2018),"Official Opening of Southern Africa Mathematical Sciences Association Annual Conference (SAMSA 2018) by His Excellency the President of the Republic of Botswana, Dr Mokgweetsi Eric Keabetswe Masisi in BIUST, Palapye",Science and Technology
4q71rRzQAx0,15 March 2019 - PIB - Press Information Bureau news analysis for UPSC IAS UPPCS MPPCS SSC,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
gDf9Tyd4vrA,Indian History in Hindi - Home Rule League - SSC CGL / CPO / CHSL / Railways NTPC,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
MVLJw4PPiZw,SRM 3/5/19,,Science and Technology
